cCRE_ID,cluster
chr8:10249523-10249782,4
chr9:91361620-91362240,4
chr17:75074597-75074996,1
chr11:57011740-57011976,0
chr8:120475311-120476160,6
chr12:112961470-112961884,5
chr18:37752269-37752600,0
chr2:165287576-165287978,1
chr9:110635252-110635552,0
chr4:133002920-133003353,7
chr11:5889198-5889554,6
chr19:29067068-29067371,2
chr3:87969750-87969956,4
chr15:4026490-4027340,1
chr16:13449670-13450003,0
chr7:96421015-96421514,6
chr18:76242180-76242480,2
chr3:79161200-79161711,1
chr19:8992812-8993110,1
chr14:78900138-78900476,1
chr11:107025744-107025970,0
chr3:97062819-97063299,1
chr18:11096480-11097060,1
chr14:121798356-121798740,4
chr19:53849284-53849546,1
chr3:58810515-58810802,2
chr8:123643620-123644050,4
chr17:23737927-23738284,0
chr15:85610670-85611128,5
chr7:126292122-126292345,0
chr7:110614171-110615030,7
chr2:25365405-25365780,0
chr1:120245704-120246090,1
chr14:25525034-25525419,3
chr14:17660100-17661050,0
chr11:3202220-3202876,2
chr17:10318693-10318960,2
chr10:53337240-53337453,1
chr1:186663242-186663728,1
chr3:152396190-152396508,6
chr1:89454598-89454929,1
chr14:50062059-50062610,4
chr15:101382699-101383082,1
chr9:48266720-48266952,0
chrX:48454130-48454810,7
chr11:98004143-98004412,0
chr12:112145964-112146458,0
chr2:35270412-35270880,1
chr4:3069410-3069850,2
chr7:138397192-138397474,4
chr9:24974190-24974660,7
chr10:79778026-79778276,1
chr17:29247854-29248102,1
chr14:118232450-118232678,2
chr3:101599740-101600054,1
chr11:50231060-50231640,0
chr4:57320630-57321170,2
chr19:53728908-53729208,0
chr13:99190526-99190780,1
chr2:93462374-93462854,0
chr13:109902876-109903410,0
chrY:90741034-90741278,3
chr17:44300782-44301258,0
chr18:77806480-77807103,0
chr18:60730128-60730350,1
chr2:38403132-38403374,2
chr4:141244932-141245354,6
chr14:20938588-20938884,1
chr2:180343476-180343849,4
chr13:12369559-12369838,1
chr10:74987920-74988128,4
chr15:99704790-99705163,1
chr17:70994794-70994995,1
chr13:44228703-44229284,5
chr10:31242578-31243080,1
chr11:93995187-93995456,1
chr2:165152952-165153308,1
chr16:13189576-13190036,0
chr4:22482798-22483060,2
chr6:112273512-112273816,7
chr10:95414442-95414860,0
chr16:31290732-31291204,1
chr7:13261234-13261592,0
chr15:57728429-57728769,1
chr12:76318360-76318612,3
chr13:59771330-59771580,1
chr2:156202866-156203450,1
chr18:35919690-35920026,0
chr1:92831449-92831964,0
chr10:53332850-53333194,1
chr7:144788750-144788988,3
chr9:27155020-27155530,4
chr2:74663208-74663510,2
chr2:73491354-73492230,2
chr11:75296603-75296862,1
chr10:14544825-14545626,6
chr1:25830524-25830770,4
chr5:119662751-119662999,4
chr14:105328616-105329160,1
chr11:78556396-78556700,1
chr10:45290768-45290984,1
chr10:53339008-53339212,1
chr18:69593240-69593610,1
chr11:80050120-80050564,1
chr2:131135796-131136124,3
chr2:27206244-27206786,5
chr13:94576790-94577024,0
chr10:59981890-59982280,5
chr6:120174421-120175120,6
chr3:153690000-153690342,6
chr16:21248414-21248878,6
chr19:45650034-45650266,6
chr18:80982894-80983198,2
chr9:50005782-50006214,7
chr8:106511224-106511638,6
chr10:74932854-74933312,2
chr12:99257706-99258007,1
chr11:11967505-11967970,2
chr15:51854587-51854830,1
chr16:15886737-15886940,1
chr17:33781176-33781710,5
chr9:87843972-87844210,1
chr17:71711622-71711827,6
chr4:40845185-40845740,7
chr13:116293780-116294033,4
chr5:150295090-150295526,7
chr15:103155782-103156084,0
chr1:153075994-153076361,0
chr7:30717068-30717730,6
chr13:92903314-92903706,2
chr16:35768900-35769681,2
chr6:117613038-117613368,7
chr19:50678378-50678780,4
chr19:22905048-22905540,1
chr5:147725480-147726480,6
chr6:87335325-87335627,6
chr3:9004090-9004889,0
chr11:120949320-120949570,0
chr9:121314110-121314479,7
chr13:41572028-41572300,2
chr5:39645032-39645290,4
chr18:67668198-67668422,1
chr5:64579740-64580370,6
chr18:41985645-41985990,1
chr2:73005762-73005974,1
chr17:47466352-47466636,0
chr4:72195261-72195716,2
chr1:34129770-34130320,1
chr12:31292176-31292562,1
chr14:20748424-20748634,1
chr13:12129194-12129456,1
chr18:69592504-69593222,1
chr7:17060410-17060668,7
chr1:78425952-78426394,1
chr19:47537754-47538028,1
chr11:98942084-98942350,1
chr11:51289650-51290380,2
chr5:139409446-139409878,0
chr2:164453137-164453390,1
chr3:148418079-148418318,2
chr11:55077357-55078210,5
chr15:4375379-4376000,4
chr2:84742570-84742959,3
chr10:80292280-80293048,2
chr2:109280600-109281056,2
chr13:46571048-46571400,1
chr11:98942870-98943190,1
chr1:134332612-134333170,5
chr3:96429026-96429232,3
chr19:46310806-46311020,0
chr8:84799836-84800114,7
chr15:57727228-57727586,5
chr11:87422490-87422725,0
chr9:95405880-95406120,4
chr2:102450640-102451124,4
chr11:61025644-61025952,1
chr11:94407710-94408134,0
chr1:36921458-36921720,1
chr9:56235836-56236260,7
chr9:47544148-47544460,2
chr6:145074610-145074858,4
chr19:36682612-36682974,1
chr9:66514202-66514682,7
chr11:100609490-100609740,1
chr8:71679460-71679762,0
chr3:30514282-30514670,4
chr1:7397270-7397520,2
chr2:30784061-30784396,4
chr2:181159840-181160131,5
chr17:21909357-21909960,0
chr11:19026736-19027610,4
chr13:69481964-69482450,0
chr17:8597760-8598060,2
chr9:48837710-48838383,0
chr1:88216003-88216260,2
chr3:96333890-96334120,4
chr9:48835820-48836450,0
chr11:120350026-120350480,1
chr5:25030338-25030783,6
chr9:68689446-68689662,0
chr17:46442492-46442854,0
chr7:142459358-142459640,7
chr2:104098554-104098860,3
chr6:142386945-142387362,4
chr8:35376169-35376758,7
chr10:68090597-68090931,1
chr17:73022640-73023031,1
chr17:12757090-12757351,2
chr2:18680930-18681320,0
chr1:92746014-92746356,1
chr5:75150580-75150882,4
chr3:53656976-53657594,2
chr3:96487996-96488250,1
chr14:104460370-104460676,4
chr6:55647250-55647524,4
chr12:111907510-111907800,0
chr19:30548860-30549318,4
chr11:117782060-117782280,2
chr17:85533860-85534095,2
chr19:56722695-56723010,0
chr17:39845816-39846030,2
chr5:37336820-37337020,4
chr10:80987970-80988350,1
chr11:69123765-69123970,1
chr18:10787580-10788140,1
chr11:5265834-5266142,5
chr10:3397257-3397460,1
chr13:118715180-118715680,4
chr4:154706400-154706770,0
chr13:118713690-118714040,4
chr2:128507610-128508140,1
chr1:184041836-184042572,1
chr11:62640318-62640600,1
chr2:19703749-19704018,1
chr6:67144970-67145620,0
chr7:67446722-67447012,7
chr16:52031920-52032150,1
chr6:54327710-54327995,7
chr4:114593664-114593870,6
chr15:61983370-61983580,0
chr7:112229122-112229418,7
chr9:45413810-45414103,0
chr11:53308656-53309154,1
chr16:96530310-96530778,4
chr2:122377840-122378250,0
chr1:69105960-69106260,6
chr18:61045100-61045524,2
chr7:139909454-139909799,0
chr1:88297960-88298196,2
chr14:51913910-51914330,1
chr1:133226876-133227239,1
chr1:74125194-74125430,0
chr10:77157270-77157570,4
chr15:39199160-39199410,4
chr10:126928110-126928850,5
chr17:56262502-56262970,1
chr6:52194500-52194856,4
chr6:145866620-145866888,7
chr11:99149170-99149580,6
chr12:15814444-15814682,1
chr12:84384734-84384990,1
chr14:57535790-57536062,5
chr5:51591610-51592098,7
chrX:164381896-164382220,0
chr14:68084252-68084554,4
chr18:61935160-61935570,5
chr1:135374812-135375364,4
chr3:132084140-132084370,4
chr1:189922056-189922480,1
chr3:45377080-45377390,4
chr8:69822420-69822886,6
chr18:21152366-21152718,2
chr2:164960939-164961410,4
chr10:84440486-84441334,1
chr14:46760318-46760872,2
chr10:78752484-78752892,4
chr11:74748063-74748428,1
chr4:147343285-147343650,2
chr5:112848976-112849480,3
chr2:118716699-118717100,5
chr15:73422917-73423167,2
chr16:50751956-50752186,1
chr17:27945854-27946159,1
chr2:14604151-14604656,0
chr8:88922001-88922428,6
chr16:36065772-36066012,1
chr1:91459170-91459649,0
chr3:145988013-145988633,6
chr13:116705664-116706270,4
chr10:126930792-126931298,1
chr3:103102362-103102956,6
chr1:36860445-36860722,1
chr18:61393570-61393888,5
chr19:41613352-41613564,0
chr10:53177640-53178011,1
chrX:73480029-73480268,0
chr17:56117279-56117740,0
chr15:59665504-59665986,1
chr13:12339088-12339302,1
chr18:67288990-67289504,1
chr14:13960140-13960350,4
chr9:47358047-47358400,7
chr11:115808752-115809027,1
chr11:8579778-8580180,1
chr11:55023070-55023540,1
chr5:105703030-105703320,5
chr11:11968031-11968302,1
chr2:36090931-36091674,2
chr11:69802741-69803050,0
chr3:102011500-102011700,4
chr17:26043326-26043676,1
chr17:71021088-71021350,1
chr7:142084536-142085076,7
chr2:91256594-91257330,0
chr11:116077350-116077600,3
chr11:119052701-119052970,4
chr16:16253547-16254012,1
chr1:192822699-192823332,1
chr5:99728607-99728849,4
chr1:88221218-88221490,2
chr13:42150576-42150974,6
chr11:108148544-108149014,1
chr14:48664950-48665252,2
chr19:57314642-57315002,0
chr7:80382456-80382773,3
chr3:13470538-13471000,4
chr1:62860412-62860773,1
chr4:141278086-141278489,6
chr5:149528194-149528657,4
chr10:50900808-50901200,4
chr1:189876190-189876392,5
chr17:14348280-14348560,0
chr7:144170350-144170930,7
chr16:91864966-91865276,3
chr12:86000576-86001228,6
chrX:170009480-170009960,3
chr5:135879698-135880165,7
chr17:6172910-6173384,1
chr10:75173610-75174045,1
chr11:64544330-64544560,4
chr12:110598634-110598846,0
chr1:88212300-88212630,2
chr16:35215195-35216010,5
chr1:78187244-78187468,2
chr1:168288030-168288533,6
chr7:29001062-29001460,4
chrX:162159445-162159650,0
chr8:121578578-121579116,6
chr3:96322224-96322523,2
chr1:189924536-189924808,1
chr1:153186001-153186414,0
chr18:4375440-4375951,0
chr8:92356576-92356918,6
chr4:134315460-134315790,7
chr11:59002410-59002990,5
chr11:48871350-48871820,1
chr13:12320122-12320512,1
chr2:158360952-158361646,4
chr11:45830775-45831330,1
chr4:114625423-114625692,0
chr7:70329150-70329577,2
chr7:139200160-139200400,2
chr3:101592360-101592590,1
chr1:155234216-155234656,1
chr2:125470634-125471011,1
chr10:45289218-45289822,1
chr12:73042539-73042876,2
chr10:63476136-63476993,1
chr1:134082992-134083520,5
chr18:23654351-23654771,1
chr13:63256080-63256408,1
chr2:181460160-181460440,2
chr19:7185112-7185470,0
chr15:66969650-66970018,5
chr16:20716084-20716554,0
chr1:19206234-19206500,2
chr9:32607278-32607569,3
chr3:84468176-84468410,0
chr15:51854182-51854492,1
chr12:112722030-112722750,0
chr9:3000573-3000773,6
chr16:58670660-58670890,2
chr11:20231233-20231661,1
chr7:16947265-16947556,0
chr10:95192018-95192287,1
chr15:27898568-27898838,1
chrX:169980710-169981040,7
chr10:86300329-86300868,0
chr18:43425310-43425671,1
chr17:27017830-27018523,0
chr1:154033875-154034552,3
chr4:57675234-57675853,7
chr8:45875290-45875667,7
chr15:38169746-38170138,1
chr12:27341190-27341398,6
chr12:104996136-104996340,0
chr9:108264338-108264820,6
chr10:111184639-111184914,1
chr16:35201290-35201648,5
chr15:76999070-76999402,0
chr17:26868318-26868550,1
chr4:149951232-149951496,0
chr1:130462440-130462906,2
chr17:69969087-69969860,2
chr11:117127906-117128440,1
chr1:34122946-34123334,1
chr18:24710290-24710514,0
chr11:52365117-52365438,1
chr10:83895668-83896274,1
chr19:29641148-29641408,0
chr11:109473760-109473980,4
chr8:87663460-87663665,4
chr3:95054490-95055152,2
chr10:20486570-20486783,1
chr7:45194403-45194716,3
chr19:40478080-40478450,1
chr6:6863640-6864250,4
chr15:103535130-103535420,6
chr14:31195072-31195547,1
chr4:127289150-127289706,6
chr6:77979528-77979920,2
chr8:84599522-84599796,0
chr4:154391883-154392190,0
chrX:101847182-101847469,4
chr12:83987426-83987686,1
chr11:98393346-98393601,5
chr8:84191964-84192328,6
chr2:28523730-28524017,1
chr13:73970850-73971322,1
chr11:120630092-120630310,2
chr12:86884438-86885060,5
chr18:6507949-6508252,1
chr17:33972696-33972940,2
chr16:38625155-38625511,1
chr10:63456976-63458022,0
chr2:68378333-68379020,1
chr11:7055568-7055936,6
chr16:32487222-32487846,6
chr15:38950873-38951234,1
chr8:105276380-105276615,0
chr3:96487638-96487890,1
chr2:20909492-20909894,1
chr16:13257300-13257580,0
chr9:20871258-20871538,0
chr1:63259320-63259770,2
chr18:11095918-11096170,1
chr9:44096539-44096899,6
chr10:127354075-127354466,0
chr6:99522590-99522990,6
chr6:112401987-112402426,7
chr1:131346932-131347216,1
chr13:12132805-12133200,1
chr9:124256700-124256910,6
chr14:48135144-48135462,2
chrX:102006612-102006902,0
chr14:55658020-55658412,1
chr15:40657510-40657796,1
chr5:144546036-144546410,4
chr11:75192880-75193109,0
chr10:41934690-41935217,1
chr4:135972362-135972753,6
chr15:98170077-98170463,0
chr3:96341369-96341680,2
chr2:150771688-150772052,2
chr1:39867208-39867500,0
chr1:157055298-157055726,1
chr15:73060239-73060680,2
chr6:90988562-90989290,6
chr10:80242134-80242431,0
chr1:90398540-90398926,6
chr13:119408060-119408358,1
chr11:31839760-31840020,0
chr8:92074288-92074555,1
chr2:102002678-102002934,6
chr4:22478516-22478756,2
chr10:77634196-77634409,1
chr15:38949970-38950276,1
chr11:102924892-102925332,6
chr11:95712580-95713692,0
chr4:154839505-154839764,0
chr4:148857816-148858056,7
chr13:98587426-98587663,4
chr1:75936370-75936954,1
chr3:152763404-152763850,4
chr5:24348148-24348370,7
chr13:116312234-116312521,4
chr11:76484164-76484512,6
chr2:33977100-33977350,0
chr10:22142296-22142680,2
chr1:73999284-73999544,1
chr9:107357660-107358009,4
chr12:11204260-11204696,1
chr8:111716861-111717366,7
chr14:68151150-68151524,0
chr4:136177708-136177989,6
chr16:25060367-25060640,1
chr4:46664682-46665014,4
chr11:3150110-3150310,0
chr14:30650965-30651298,1
chr13:60007692-60008074,1
chr2:121551223-121551636,1
chr9:35335730-35336500,7
chr17:23739269-23739700,0
chr17:69195848-69196064,1
chr7:46282976-46283252,0
chr2:180395336-180395820,1
chr7:16309345-16309930,6
chr11:96943740-96944245,3
chr10:77188540-77188742,6
chr2:74129944-74130310,4
chr2:10373556-10373846,4
chr12:70649772-70650026,1
chr18:11221912-11222222,1
chr11:88215394-88215660,1
chr18:45558712-45559590,2
chr6:5725720-5726286,4
chr5:146260108-146260343,4
chr11:107341332-107341612,1
chr2:168124934-168125185,0
chr13:11432378-11433142,1
chr4:89524750-89524954,4
chr2:131044733-131045011,0
chr1:89580720-89581170,0
chr8:120414280-120414542,0
chr10:56378760-56379280,1
chr9:104277422-104277896,4
chr5:111501936-111502154,2
chr2:30864354-30864556,6
chr2:163392467-163392790,1
chr14:58300464-58300888,2
chr19:5016203-5016740,1
chr12:105436056-105436282,2
chr11:90381216-90381436,5
chr1:118458242-118458608,1
chr2:181497590-181497814,2
chr14:28442932-28443282,4
chr4:41628392-41628614,0
chr1:92745136-92745372,0
chr3:153791710-153792290,3
chr1:88290020-88290254,2
chr8:31091150-31091647,4
chr13:109903476-109903741,0
chr13:101692340-101692630,1
chr11:26387100-26387577,4
chr2:168050360-168050590,4
chr13:84348070-84348772,6
chr13:12340250-12340964,1
chr15:82184222-82184490,3
chr14:40958140-40958438,1
chr8:69134041-69134406,7
chr11:100962386-100962792,1
chr14:55853230-55853738,2
chr19:21897106-21897454,1
chr2:20907360-20907602,1
chr2:9969836-9970064,1
chr11:30263998-30264206,1
chr10:91166970-91167620,1
chr1:91071618-91071956,1
chr8:111939864-111940160,6
chr17:6006077-6006369,5
chr1:191494992-191495294,1
chr2:154558548-154558940,0
chr14:48133768-48134000,2
chr17:30187212-30187490,1
chr17:72937758-72938010,1
chr19:37177958-37178170,1
chr12:104474790-104475454,4
chr6:87449220-87449876,7
chr6:122339356-122340230,6
chr12:79100992-79101304,2
chr9:21748068-21748526,7
chr5:140036816-140037114,0
chr3:63295420-63295882,4
chr4:114442270-114442587,0
chr3:102062410-102062918,6
chr11:101260030-101260696,3
chr16:38350392-38350822,1
chr10:45104036-45104370,1
chr6:97526175-97526440,2
chr17:6216078-6216337,1
chr18:12972100-12972310,1
chr15:86005977-86006289,1
chr11:116218636-116219040,5
chr5:32134960-32135209,7
chr8:105472916-105473232,0
chr4:106199850-106200540,7
chr2:68415690-68416167,1
chr9:58822994-58823443,6
chr8:128357158-128357746,7
chr11:100610398-100610788,1
chr16:34321076-34321278,7
chr17:35569388-35569723,0
chr15:83967870-83968088,1
chr19:5017330-5017568,5
chr12:20231580-20231810,2
chr11:60176603-60177021,1
chr16:92447514-92447760,2
chr5:37198124-37198594,3
chr13:72629730-72630127,2
chr17:53596417-53596650,1
chr4:120187040-120187458,4
chr6:67139470-67139770,0
chr14:66827964-66828240,6
chr15:87625702-87625935,4
chr4:72161910-72162117,2
chr1:12991535-12991867,4
chr10:61228357-61228626,0
chr14:30548163-30548642,0
chr16:21245980-21246860,6
chr10:62327505-62327801,0
chr6:72244232-72244736,7
chr10:63157035-63157438,1
chr1:135514300-135514530,5
chr17:35164312-35164542,2
chr11:4303161-4303366,5
chr3:105404036-105404392,6
chr17:14231180-14231425,0
chr5:137338584-137338990,7
chr2:14056010-14056380,0
chr16:38653490-38654370,2
chr4:117829883-117830434,3
chr8:84903022-84903600,3
chr15:77085852-77086350,1
chr11:84826256-84826750,5
chr5:31571052-31571472,7
chr1:91012394-91012670,1
chr16:23498693-23499170,5
chrX:102251833-102252573,7
chr19:37174705-37175632,1
chr3:93597068-93597732,1
chr1:51478052-51478634,0
chr5:24485198-24485720,0
chr5:125465531-125465958,6
chr19:21272760-21273009,2
chr19:14803064-14803541,2
chr11:109473100-109473739,4
chr12:86824430-86825210,1
chr10:41293060-41293440,1
chr11:30197840-30198530,4
chr1:181975485-181975962,1
chr9:35558152-35558648,4
chr4:104368746-104369030,4
chr11:3123620-3124111,2
chr9:53247871-53248367,4
chr11:11957820-11958070,2
chr19:3576358-3576740,0
chr12:109510418-109510667,4
chr1:89120224-89120669,1
chr2:173659509-173659926,2
chr12:106474699-106474956,4
chr12:100937480-100937719,0
chr3:84745302-84745550,1
chr14:36918346-36918630,1
chr13:52584010-52584212,1
chr15:99449268-99449868,1
chr1:58712432-58713024,0
chr15:86105192-86105683,0
chr4:147423200-147423408,2
chr14:101840108-101840410,1
chr14:122283833-122284119,0
chr16:38652250-38652508,1
chr18:61399435-61400030,5
chr18:3004842-3005080,6
chrX:170019626-170019910,3
chr1:78569732-78569974,1
chr10:66920386-66920610,5
chr7:41393280-41393696,6
chr13:72419428-72419900,1
chr14:32880790-32881098,1
chr3:41171880-41172120,1
chr9:47529960-47530568,4
chr16:18970885-18971202,6
chr5:134779220-134779587,6
chr17:5994665-5994874,0
chr1:64734800-64735080,0
chr14:31195838-31196065,1
chr14:60634362-60634918,2
chr1:72318160-72318500,0
chr17:24558444-24558709,1
chr5:113634329-113634726,0
chr10:22812489-22812702,2
chr4:135772614-135773061,7
chr2:31210494-31210794,1
chr5:137787639-137787890,6
chr4:104368170-104368402,4
chr13:83716572-83716933,2
chr10:108088840-108089298,1
chr11:11836360-11837170,4
chr10:22819686-22819964,2
chr1:9848016-9848684,0
chr19:29063867-29064406,2
chr8:120382422-120383142,7
chr4:147985320-147986000,7
chr11:94495430-94495767,1
chr9:54740652-54740906,0
chr7:70326191-70326512,2
chr7:117380858-117381680,6
chr3:96524720-96525228,1
chr11:120142629-120143073,1
chr8:91968699-91968928,6
chr9:14173780-14174433,7
chr13:59682638-59682960,2
chr1:34020330-34020634,1
chr11:94451055-94451532,1
chr16:17222224-17222510,0
chr7:37611090-37611330,0
chr1:39443766-39444086,1
chr14:117977900-117978228,0
chr11:33872370-33872612,6
chr15:86423950-86424171,3
chr14:70920317-70920756,5
chr1:175880566-175880952,2
chr10:95117368-95117758,5
chr4:84672486-84672704,2
chr8:3754328-3754674,4
chr11:3161452-3161652,2
chr11:120632810-120633780,6
chr1:181393636-181394070,1
chr14:16249170-16249719,2
chr1:181974386-181974593,1
chr19:32181780-32182025,1
chr1:125577010-125577221,1
chr17:6747614-6747920,1
chr16:90830244-90831230,0
chr3:105695774-105696270,7
chr9:63182400-63182644,0
chr19:24007386-24008074,1
chr12:87052998-87053204,4
chr1:88216646-88216880,2
chr4:6190950-6191508,4
chr15:85712834-85713086,1
chr11:3137399-3137609,2
chr1:135805463-135805704,5
chr15:73739697-73739955,5
chr18:68194470-68194974,1
chr1:150984150-150984552,1
chr9:108080160-108080530,3
chr18:11995081-11995340,5
chr4:152315620-152315925,7
chr10:38961944-38962418,1
chr2:75684588-75684800,1
chr8:126833658-126834089,6
chr18:5390220-5390554,1
chr15:101231510-101231732,0
chr18:61332699-61332965,5
chr17:12688777-12689373,1
chr3:141464780-141465000,4
chr8:75038525-75038910,7
chr18:64660602-64661438,5
chr7:29281450-29282060,0
chr7:68129108-68129448,6
chr16:23989901-23990256,1
chrX:11998942-11999406,3
chr16:43362926-43363430,1
chr3:126596695-126597490,7
chr7:101460438-101460866,0
chr18:34379960-34380492,1
chr4:134055168-134055402,0
chrX:99191500-99191858,0
chr11:94233522-94233794,5
chr10:84388880-84389208,2
chr1:25826860-25827064,2
chr9:3002008-3002572,2
chr8:84749773-84750142,0
chr13:97190451-97190676,2
chr17:6655790-6656191,1
chr4:155178164-155178607,7
chr9:75435878-75436216,0
chr3:100488984-100489537,3
chr1:43159570-43159817,1
chr14:34849480-34849712,2
chr4:43523882-43524430,6
chr6:100018308-100018642,0
chr10:122991079-122991575,1
chr15:59197490-59198256,1
chr5:144548132-144548410,4
chr4:53263751-53264240,7
chr12:15814740-15814970,1
chr3:58167750-58167987,2
chr8:18768739-18768990,2
chr4:46307364-46307671,1
chr11:106134625-106135517,2
chr18:4186763-4187179,6
chr11:102375822-102376100,3
chr12:105013116-105013416,1
chr10:31053230-31053650,0
chr4:107803482-107803920,3
chr12:100455916-100456200,1
chr9:60942470-60942752,4
chr7:45134541-45134910,3
chr7:137301484-137301720,4
chr12:75309890-75310134,1
chr7:102268012-102268240,4
chr4:156342871-156343336,2
chr11:114065050-114065380,4
chr16:94519048-94519490,1
chr14:45529480-45530442,1
chr10:88201010-88201476,0
chr6:71757028-71757501,7
chr11:109097910-109098342,4
chr17:15285303-15285950,1
chr8:46210823-46211335,7
chr1:118481864-118482272,1
chr2:178840901-178841266,5
chr10:86794990-86795440,1
chr12:83988170-83988466,1
chr17:56124612-56124864,0
chr13:64401010-64401330,1
chr18:80625002-80625592,6
chr8:3630954-3631522,4
chr14:122229194-122229404,0
chr11:86894820-86895467,1
chr1:146498510-146498750,4
chr7:70280750-70281630,4
chr17:12668889-12669590,3
chr5:135887673-135888136,7
chr1:193272474-193273542,1
chr1:89131828-89132114,1
chrX:12160140-12160346,6
chr12:84180956-84181362,1
chr1:39868020-39868466,1
chr18:11145004-11145341,1
chr14:60634070-60634290,2
chr19:26607690-26607892,5
chr2:103969418-103969710,4
chr11:101231009-101231332,1
chr1:167269560-167269794,1
chr19:14390256-14390594,1
chr1:3671260-3672058,4
chr2:19663480-19663790,1
chr2:27097780-27098100,6
chr7:103909950-103910349,4
chr5:113973136-113973455,3
chr3:35481058-35481485,4
chr2:153492350-153493430,6
chr1:74020508-74020736,1
chr1:13660206-13660690,2
chr13:98586464-98586742,4
chr10:60957812-60958170,1
chr11:31713490-31713716,5
chr18:75498810-75499046,4
chr1:151079697-151080003,3
chr13:21233742-21234402,4
chr8:120368874-120369224,7
chr14:63062206-63062516,4
chr14:47533531-47534000,2
chr17:27555258-27555730,4
chr19:46968826-46969207,1
chr7:67031270-67031693,7
chr1:119045101-119045346,2
chr8:48777112-48777326,4
chr16:95824966-95825442,1
chr13:8784333-8784719,2
chr8:84738384-84738691,3
chr7:116040186-116040490,6
chr14:60739758-60740035,1
chr13:24629173-24629704,1
chr10:80084760-80085255,1
chr1:162015320-162015780,6
chr10:118004040-118004570,1
chr2:154407560-154408200,0
chr9:75234220-75234740,0
chr14:20766775-20767021,1
chr17:44443581-44443842,2
chr1:166127736-166128050,1
chr8:13506814-13507186,7
chr13:103978368-103978851,1
chr12:52603744-52604170,0
chr17:12760710-12761016,1
chr1:63260670-63260922,2
chr1:43153690-43154045,1
chr6:122486214-122486850,4
chr13:37436662-37436876,0
chr2:158168784-158169083,1
chr11:75348092-75348665,0
chr8:119277036-119277470,7
chr16:91847600-91847854,1
chr17:35720768-35721008,1
chr11:68496196-68496480,0
chr2:30265830-30266348,1
chr1:88228200-88228423,2
chr13:46571870-46572385,1
chr10:22820070-22820274,2
chr1:72599410-72599818,1
chr15:97786022-97786360,0
chr5:115514910-115515374,7
chr15:67039434-67039923,1
chr4:102635324-102635891,7
chr1:57333551-57334056,2
chr17:71118344-71118860,1
chr13:119610524-119611040,2
chr7:143112454-143112742,7
chr9:65158746-65159022,4
chr9:47369150-47369461,4
chr10:95415810-95416320,0
chr13:24639075-24639443,1
chr15:39198044-39198340,4
chr2:35563784-35564076,6
chr4:123664433-123664910,6
chr2:91932420-91932658,4
chr17:67866690-67867122,1
chr15:27539878-27540141,1
chr18:24103043-24103290,6
chr10:75898908-75899274,1
chr16:34920862-34921066,0
chr19:7135572-7135926,5
chr3:88483690-88483926,0
chr10:43578804-43579700,4
chr11:4216021-4216475,5
chrX:12155500-12156250,0
chr1:15286590-15287112,4
chr8:110902168-110902574,4
chr19:60939970-60940316,1
chr18:21161970-21162250,2
chr14:66336860-66337080,1
chr11:115174920-115175162,0
chr5:118560118-118560930,6
chr12:52602977-52603700,0
chr3:87959358-87959616,3
chr2:102866770-102867005,1
chr10:81424850-81425110,5
chr6:125573110-125573558,6
chr11:82928785-82929234,0
chr13:12703083-12703458,2
chr1:57890280-57890590,1
chr17:10390246-10390844,1
chr8:111992068-111992424,4
chr14:77159965-77160250,2
chr4:147124807-147125190,4
chr6:137170504-137170751,4
chr17:56740140-56740826,5
chr1:120115918-120116380,2
chr17:24559208-24559418,1
chr19:42238270-42238778,1
chr2:27887000-27887400,2
chr3:28262550-28262912,0
chr14:58071963-58072312,0
chr17:23548625-23548990,2
chr10:121349200-121349650,1
chr11:65365760-65366394,1
chr2:168766286-168766590,4
chr3:137940897-137941208,7
chr1:60610668-60610976,1
chr3:148454638-148454888,2
chr14:25711200-25711620,1
chr4:84674944-84675500,4
chr19:53830490-53830937,1
chr13:23395830-23396032,4
chr2:178493966-178494460,1
chr8:120295292-120295890,3
chr15:11904940-11905462,6
chr4:150101678-150101910,0
chr2:18039626-18040272,3
chr3:101597320-101597598,1
chr11:82032983-82033328,1
chr1:88292140-88292430,2
chr8:71464134-71464508,7
chr1:64791888-64792142,1
chr11:74652897-74653317,1
chr2:153494240-153494656,6
chr4:45786766-45787022,0
chr15:85207090-85207466,4
chr13:83733092-83733392,2
chr3:141466184-141466390,4
chr16:93384251-93384468,4
chr8:92058870-92059074,0
chr4:148159818-148160278,6
chr15:3269598-3269839,1
chr1:75408256-75408544,1
chr10:61473712-61474036,1
chr17:31826981-31827655,5
chr7:75826698-75827244,6
chr4:127313930-127314221,6
chr11:4292570-4292894,1
chr12:32768350-32768612,1
chr10:67055110-67055363,1
chr17:45599500-45599828,2
chr19:44518750-44519002,0
chr19:12501482-12501930,4
chr8:92324638-92324955,6
chr14:25310780-25311110,5
chr17:35870570-35870939,1
chr9:37539244-37539531,0
chr1:186609812-186610270,1
chr15:97247130-97247620,0
chr10:120896700-120897078,1
chr9:97018170-97018990,6
chr6:31563550-31564220,4
chr4:107217700-107217962,4
chr12:86518740-86519033,0
chr11:120382496-120382842,1
chr1:74332203-74332702,1
chr4:139059703-139059930,0
chr1:195241580-195241812,2
chr2:74965430-74965778,0
chr16:16907860-16908198,1
chr9:72133056-72133440,6
chr12:4233904-4234410,0
chr12:105010439-105010719,0
